"id","tag_number","before_weight","after_weight","difference","adjustment","final_weight","product_number","created_at","updated_at","product_type","barcode_weight","lot_id"
"573","N15","7.97","8.23","0.26","0.253","0.23","N150023__464.3782411297743","2025-01-09 07:25:49.855","2025-01-10 07:36:04.665","active","8.010","57"
"574","N16","13.23","13.64","0.41","0.41","0.37","N160037__161.7474557273877","2025-01-16 10:24:15.295","2025-01-16 10:54:19.419","active","13.740","58"
"575","N16","35.69","37.03","1.34","1.34","1.21","N160121__785.0199561687185","2025-01-16 10:24:30.077","2025-01-16 10:55:09.830","active","37.470","58"
"576","N16","13.26","13.64","0.38","0.38","0.34","N160034__281.68876912224715","2025-01-16 10:24:47.627","2025-01-16 10:56:03.218","active","13.730","58"
"577","N16","13.26","13.62","0.36","0.36","0.32","N160032__124.50988553690445","2025-01-16 10:24:59.833","2025-01-16 10:56:49.408","active","13.710","58"
"578","N16","13.31","13.7","0.39","0.39","0.35","N160035__607.9279885725841","2025-01-16 10:25:10.503","2025-01-16 10:50:50.320","active","13.750","58"
"579","N16","35.11","36.67","1.56","1.56","1.4","N160140__878.2130783321087","2025-01-16 10:25:25.171","2025-01-16 10:51:45.705","active","36.810","58"
"580","N16","34.1","35.77","1.67","1.67","1.5","N160150__404.4392243864654","2025-01-16 10:25:40.475","2025-01-16 10:52:38.415","active","36.920","58"
"581","N16","11.48","11.86","0.38","0.38","0.34","N160034__307.2310434603522","2025-01-16 10:25:53.973","2025-01-16 10:53:34.761","active","13.500","58"
"582","N17","16.32","16.78","0.46","0.46","0.41","N170041__0.23","2025-01-16 10:31:21.363","2025-01-16 10:31:21.360","active","","59"
"583","P","","","0","0","0","P0000__0.41","2025-01-16 11:03:45.948","2025-01-16 11:05:25.151","active","8.530","60"
"584","P","","","0","0","0","P0000__0.78","2025-01-16 11:06:30.165","2025-01-16 11:06:30.163","active","6.580","60"
"585","P","","","","","","NS08550__971.4730161128158","2025-01-16 11:07:28.260","2025-01-16 11:07:28.258","active","8.550","60"
"586","P","","","0","0","0","P0000__0.93","2025-01-16 11:08:38.659","2025-01-16 11:08:38.657","active","6.350","60"
"587","P","","","0","0","0","P0000__0.43","2025-01-16 11:09:40.739","2025-01-16 11:09:40.737","active","6.640","60"
"588","P","","","0","0","0","P0000__0.58","2025-01-16 11:12:51.556","2025-01-16 11:12:51.553","active","8.250","60"
"589","P","","","0","0","0","P0000__0.13","2025-01-16 11:14:50.202","2025-01-16 11:14:50.194","active","8.520","60"
"590","P","","","0","0","0","P0000__0.89","2025-01-16 11:19:32.150","2025-01-16 11:19:32.148","active","8.610","60"
"591","P","","","0","0","0","P0000__0.07","2025-01-16 11:20:16.170","2025-01-16 11:20:16.168","active","8.520","60"
"592","P","","","0","0","0","P0000__0.01","2025-01-16 11:21:08.018","2025-01-16 11:21:08.017","active","8.680","60"
"593","P","","","0","0","0","P0000__0.05","2025-01-16 11:21:49.379","2025-01-16 11:21:49.378","active","6.230","60"
"594","P","","","0","0","0","P0000__0.53","2025-01-16 11:22:33.946","2025-01-16 11:22:33.944","active","6.480","60"
"595","P","","","0","0","0","P0000__0.40","2025-01-16 11:23:17.538","2025-01-16 11:23:17.537","active","6.670","60"
"596","P","","","0","0","0","P0000__0.79","2025-01-16 11:23:58.570","2025-01-16 11:23:58.569","active","6.270","60"
"597","P","","","0","0","0","P0000__0.42","2025-01-16 11:24:47.011","2025-01-16 11:24:47.010","active","6.460","60"
"598","P","","","0","0","0","P0000__0.31","2025-01-16 11:25:30.018","2025-01-16 11:25:30.016","active","8.610","60"
"599","P","","","0","0","0","P0000__0.55","2025-01-16 11:26:27.842","2025-01-16 11:26:27.841","active","6.270","60"
"600","P","","","","","","NS08490__299.491239541674","2025-01-16 11:27:16.145","2025-01-16 11:27:16.144","active","8.490","60"
"601","P","","","0","0","0","P0000__0.03","2025-01-16 11:27:55.970","2025-01-16 11:27:55.969","active","8.710","60"
"602","P","","","","","","NS06520__602.0875423639063","2025-01-16 11:28:38.290","2025-01-16 11:28:38.289","active","6.520","60"
"603","P1","","","","","","NS014170__59.409559073762885","2025-01-16 15:38:05.983","2025-01-16 15:38:05.981","active","14.170","61"
"604","P1","","","","","","NS014680__73.86417220023422","2025-01-16 15:39:32.560","2025-01-16 15:39:32.558","active","14.680","61"
"605","P1","","","","","","NS014520__76.49768064016516","2025-01-16 15:40:10.224","2025-01-16 15:40:10.222","active","14.520","61"
"606","P1","","","","","","NS010050__588.202189613999","2025-01-16 15:41:59.207","2025-01-16 15:41:59.205","active","10.050","61"
"607","P1","","","","","","NS01483__32.810753864812135","2025-01-16 15:43:12.606","2025-01-16 15:43:12.604","active","14.830","61"
"608","P1","","","","","","NS01362__473.0224497135573","2025-01-16 15:44:04.223","2025-01-16 15:44:04.222","active","13.620","61"
"609","P1","","","","","","NS01000__757.942521699157","2025-01-16 15:45:06.703","2025-01-16 15:45:06.701","active","10.000","61"
"610","P1","","","","","","NS01016__410.91034662949744","2025-01-16 15:45:44.527","2025-01-16 15:45:44.525","active","10.160","61"
"611","P1","","","","","","NS00996__902.5535938353346","2025-01-16 15:46:59.999","2025-01-16 15:46:59.997","active","9.960","61"
"612","P1","","","","","","NS01024__301.9011930837905","2025-01-16 15:47:42.471","2025-01-16 15:47:42.469","active","10.240","61"
"613","P1","","","","","","NS01017__188.7992145817996","2025-01-16 15:48:20.247","2025-01-16 15:48:20.245","active","10.170","61"
"614","P1","","","","","","NS01005__410.1873729931931","2025-01-16 15:48:59.287","2025-01-16 15:48:59.285","active","10.050","61"
"615","P1","","","","","","NS01034__91.11074265828157","2025-01-16 15:49:41.271","2025-01-16 15:49:41.270","active","10.340","61"
"616","P1","","","","","","NS01009__501.7818203886604","2025-01-16 15:50:21.382","2025-01-16 15:50:21.381","active","10.090","61"
"617","P1","","","","","","NS01026__472.34498700003536","2025-01-16 15:50:54.137","2025-01-16 15:50:54.136","active","10.260","61"
"618","N","","","","","","KM09940__406.41996499464585","2025-01-17 08:05:06.455","2025-01-17 08:06:16.164","active","9.940","62"
"619","N18","35","36.06","1.06","1.049","0.94","N180094__504.73475300594316","2025-01-17 14:32:14.622","2025-01-20 12:09:21.270","active","36.030","63"
"620","N18","21.43","22.12","0.69","0.679","0.61","N180061__518.5290176398578","2025-01-17 14:35:57.995","2025-01-20 12:01:11.205","active","21.380","63"
"621","N18","35.17","36.3","1.13","1.119","1.01","N180101__941.8969274420679","2025-01-17 14:36:27.811","2025-01-20 12:02:35.924","active","36.350","63"
"622","N18","27.44","28.32","0.88","0.869","0.78","N180078__557.8958966289091","2025-01-17 14:36:49.571","2025-01-20 12:03:36.907","active","28.090","63"
"623","N18","35.81","37.09","1.28","1.269","1.14","N180114__175.9051470913471","2025-01-17 14:37:12.907","2025-01-20 12:04:25.920","active","37.370","63"
"624","N18","21.89","22.71","0.82","0.809","0.73","N180073__853.2243341740316","2025-01-17 14:37:42.107","2025-01-20 12:05:23.225","active","22.150","63"
"625","N18","28.33","29.31","0.98","0.969","0.87","N180087__656.0484546176286","2025-01-17 14:38:02.588","2025-01-20 12:07:08.989","active","28.590","63"
"626","N19","13.85","14.46","0.61","0.599","0.54","N190054__799.8433308542585","2025-01-17 15:33:54.918","2025-01-18 16:06:34.937","active","14.150","64"
"627","N19","13.39","13.89","0.5","0.489","0.44","N190044__215.01823153846743","2025-01-17 15:34:53.269","2025-01-18 15:56:51.163","active","13.990","64"
"628","N19","13.47","14.02","0.55","0.539","0.49","N190049__339.77162151536277","2025-01-17 15:35:17.541","2025-01-18 15:58:00.583","active","14.070","64"
"629","N19","14.31","14.78","0.47","0.459","0.41","N190041__396.04068015425975","2025-01-17 15:38:00.741","2025-01-18 15:59:02.938","active","14.470","64"
"630","N19","14.05","14.51","0.46","0.449","0.4","N190040__648.2074961120152","2025-01-17 15:38:20.075","2025-01-18 16:00:17.165","active","14.160","64"
"631","N19","13.7","14.3","0.6","0.589","0.53","N190053__647.6368183974126","2025-01-17 15:38:41.541","2025-01-18 16:01:09.933","active","14.310","64"
"632","N19","13.69","14.2","0.51","0.499","0.45","N190045__624.7723846654403","2025-01-17 15:39:02.221","2025-01-18 16:02:26.751","active","13.840","64"
"633","N19","13.86","14.37","0.51","0.499","0.45","N190045__299.1108254792048","2025-01-17 15:39:25.331","2025-01-18 16:03:27.380","active","14.06","64"
"634","N19","13.46","13.91","0.45","0.439","0.4","N190040__882.469200781046","2025-01-17 15:39:46.716","2025-01-18 16:04:36.455","active","14.000","64"
"635","N19","13.31","13.84","0.53","0.519","0.47","N190047__18.8570812615676","2025-01-17 15:40:03.292","2025-01-18 16:05:43.118","active","13.930","64"
"636","N20","20.53","21.23","0.7","0.69","0.62","N200062__0.75","2025-01-20 16:52:05.357","2025-01-20 16:52:05.350","active","","65"
"639","N21","35.04","36.47","1.43","1.429","1.29","N210129__391.30458554575796","2025-01-21 16:31:36.899","2025-01-25 06:59:28.297","active","36.360","69"
"640","N21","34.61","35.91","1.3","1.299","1.17","N210117__385.82252024516663","2025-01-21 16:32:01.144","2025-01-25 07:00:11.041","active","36.970","69"
"641","N21","43.38","45.08","1.7","1.699","1.53","N210153__215.24109782287758","2025-01-21 16:32:45.705","2025-01-25 07:00:37.456","active","44.820","69"
"642","N21","42.97","44.32","1.35","1.349","1.21","N210121__164.77984187146234","2025-01-21 16:33:10.249","2025-01-25 07:00:58.965","active","43.310","69"
"643","N21","35.05","36.43","1.38","1.379","1.24","N210124__793.0493160097401","2025-01-21 16:33:39.317","2025-01-25 07:01:17.384","active","36.550","69"
"644","N21","35.42","36.43","1.01","1.009","0.91","N210091__894.3252590701574","2025-01-21 16:34:10.224","2025-01-25 07:01:40.586","active","36.230","69"
"645","N21","53.95","55.06","1.11","1.109","1","N210100__572.813837476567","2025-01-21 16:34:38.439","2025-01-25 07:02:00.303","active","55.100","69"
"646","N21","54.95","56.03","1.08","1.079","0.97","N210097__297.1189293869687","2025-01-21 16:35:14.858","2025-01-25 07:02:20.038","active","55.650","69"
"647","J78","4.56","3.45","-1.11","-2.44","-2.2","J780220__947.4081215719152","2025-01-22 07:05:33.765","2025-01-22 07:05:48.554","active","4.34","70"
"656","N22","20.91","21.61","0.7","0.698","0.63","N220063__152.51771552542291","2025-01-23 16:55:52.484","2025-01-24 14:29:58.462","active","21.080","72"
"657","N22","21.39","22.19","0.8","0.798","0.72","N220072__997.3578325912841","2025-01-23 16:56:14.180","2025-01-24 14:32:27.235","active","21.520","72"
"658","N22","20.3","21.03","0.73","0.728","0.66","N220066__927.6478538004731","2025-01-23 16:56:32.700","2025-01-24 14:32:44.563","active","22.390","72"
"659","N22","20.62","21.55","0.93","0.928","0.84","N220084__610.1589864627753","2025-01-23 16:56:57.659","2025-01-24 14:33:07.133","active","21.490","72"
"660","N22","20.63","21.41","0.78","0.778","0.7","N220070__379.8827009576642","2025-01-23 16:57:14.987","2025-01-24 14:33:22.797","active","21.480","72"
"661","N22","20.28","21.01","0.73","0.728","0.66","N220066__688.914215803942","2025-01-23 16:57:39.378","2025-01-24 14:33:50.794","active","21.690","72"
"662","N22","20.65","21.37","0.72","0.718","0.65","N220065__645.6809584785843","2025-01-23 16:58:07.771","2025-01-24 14:34:05.131","active","21.400","72"
"663","N22","20.64","21.39","0.75","0.748","0.67","N220067__14.786492507375959","2025-01-23 16:58:31.043","2025-01-24 14:34:20.122","active","21.480","72"
"664","N23","22","22.58","0.58","0.58","0.52","N230052__143.71847477236034","2025-01-24 15:15:14.721","2025-01-27 07:52:20.287","active","22.050","73"
"665","N23","36.94","37.55","0.61","0.61","0.55","N230055__685.3026495340825","2025-01-24 15:15:37.989","2025-01-27 07:26:52.793","active","36.930","73"
"666","N23","35.72","36.66","0.94","0.94","0.85","N230085__141.49317224837876","2025-01-24 15:16:02.838","2025-01-27 07:27:21.844","active","36.710","73"
"667","N23","28.66","29.62","0.96","0.96","0.86","N230086__636.601944306725","2025-01-24 15:16:29.133","2025-01-27 07:27:46.407","active","28.950","73"
"668","N23","22.38","22.94","0.56","0.56","0.5","N230050__445.74486690666106","2025-01-24 15:17:16.837","2025-01-27 07:28:13.160","active","22.570","73"
"669","N23","35.48","36.14","0.66","0.66","0.59","N230059__987.7225947123751","2025-01-24 15:17:39.405","2025-01-27 07:28:50.377","active","36.000","73"
"670","N23","20.59","20.98","0.39","0.39","0.35","N230035__471.9211618438146","2025-01-24 15:17:58.789","2025-01-27 07:29:15.480","active","21.210","73"
"671","N23","14.4","14.81","0.41","0.41","0.37","N230037__442.8983877682804","2025-01-24 15:18:21.189","2025-01-27 07:29:32.919","active","14.550","73"
"672","N23","14.52","15.02","0.5","0.5","0.45","N230045__717.646568129006","2025-01-24 15:18:40.101","2025-01-27 07:29:53.261","active","14.690","73"
"673","N23","20.86","21.39","0.53","0.53","0.48","N230048__651.3070317051519","2025-01-24 15:25:36.334","2025-01-27 07:30:17.896","active","21.080","73"
"674","N23","20.48","21.33","0.85","0.85","0.77","N230077__384.1108620958944","2025-01-24 15:26:02.806","2025-01-27 07:30:48.150","active","21.690","73"
"675","N23","17.73","18.49","0.76","0.76","0.68","N230068__706.5886780829136","2025-01-24 15:29:04.356","2025-01-27 07:42:51.458","active","18.150","73"
"676","N24","20.62","21.05","0.43","0.427","0.38","N240038__616.4129148571008","2025-01-24 16:37:05.736","2025-01-28 09:40:13.382","active","21.150","74"
"677","N24","28.21","28.82","0.61","0.607","0.55","N240055__754.6053285930543","2025-01-24 16:37:24.757","2025-01-28 09:40:52.964","active","28.310","74"
"678","N24","17.29","17.83","0.54","0.537","0.48","N240048__497.74696098138827","2025-01-24 16:37:42.965","2025-01-28 09:41:37.817","active","17.500","74"
"679","N24","20.43","20.98","0.55","0.547","0.49","N240049__508.5273070418421","2025-01-24 16:38:00.925","2025-01-28 09:42:27.824","active","21.970","74"
"680","N24","19.99","20.56","0.57","0.567","0.51","N240051__185.03759154624143","2025-01-24 16:38:15.581","2025-01-28 09:43:07.602","active","20.610","74"
"681","N24","13.09","13.34","0.25","0.247","0.22","N240022__254.64581523629226","2025-01-24 16:38:29.148","2025-01-28 09:43:31.525","active","13.350","74"
"682","N24","13.24","13.59","0.35","0.347","0.31","N240031__107.50966794716766","2025-01-24 16:38:45.845","2025-01-28 09:43:53.341","active","13.620","74"
"683","N24","35.7","36.45","0.75","0.747","0.67","N240067__58.979074319458036","2025-01-24 16:39:01.732","2025-01-28 09:44:27.948","active","35.830","74"
"684","N24","35.42","36.16","0.74","0.737","0.66","N240066__11.774312528687325","2025-01-24 16:39:26.734","2025-01-28 09:44:55.791","active","35.940","74"
"685","N24","18.78","19.41","0.63","0.627","0.56","N240056__264.68280695668557","2025-01-24 16:39:45.445","2025-01-28 09:45:17.427","active","18.990","74"
"686","N24","20.69","21.04","0.35","0.347","0.31","N240031__128.4780949976323","2025-01-24 16:40:02.852","2025-01-28 09:45:38.528","active","21.150","74"
"687","N24","18.57","19.07","0.5","0.497","0.45","N240045__399.8160387779548","2025-01-24 16:40:18.389","2025-01-28 09:45:58.480","active","18.810","74"
"688","N24","28.86","29.52","0.66","0.657","0.59","N240059__107.02983936020294","2025-01-24 16:40:34.630","2025-01-28 09:46:24.350","active","28.770","74"
"689","N24","26.18","26.78","0.6","0.597","0.54","N240054__805.1790833053423","2025-01-24 16:40:50.228","2025-01-28 09:46:52.560","active","26.210","74"
"690","N24","33.68","34.5","0.82","0.817","0.74","N240074__596.0100059493229","2025-01-24 16:41:06.285","2025-01-28 09:47:19.060","active","35.670","74"
"691","N24","20.31","21.03","0.72","0.717","0.65","N240065__642.3637805381999","2025-01-24 16:41:24.468","2025-01-28 09:47:59.309","active","20.670","74"
"692","N25","27.97","29.1","1.13","1.123","1.01","N250101__526.8535720968912","2025-01-25 16:15:14.059","2025-01-27 10:50:56.050","active","28.720","75"
"693","N25","34.38","35.78","1.4","1.393","1.25","N250125__271.299112309529","2025-01-25 16:15:31.102","2025-01-27 10:51:21.494","active","36.010","75"
"694","N25","35.64","37.23","1.59","1.583","1.42","N250142__535.5241007923981","2025-01-25 16:16:03.645","2025-02-25 12:41:12.102","active","36.510","75"
"695","N25","28.2","29.06","0.86","0.853","0.77","N250077__832.6066113712352","2025-01-25 16:16:21.454","2025-01-27 10:52:04.390","active","28.730","75"
"703","D62","13.4","13.82","0.42","0.418","0.38","D620038__764.3461856012336","2025-01-27 16:07:23.934","2025-01-29 07:42:53.121","active","13.810","76"
"704","D62","20.69","21.35","0.66","0.658","0.59","D620059__770.8921959631112","2025-01-27 16:15:54.307","2025-01-29 07:43:18.598","active","21.410","76"
"705","D62","35.58","37.07","1.49","1.488","1.34","D620134__614.3638620632257","2025-01-27 16:16:12.037","2025-01-29 07:43:42.290","active","36.900","76"
"706","D62","20.71","21.78","1.07","1.068","0.96","D620096__147.0091928450401","2025-01-27 16:17:48.192","2025-01-29 07:44:10.242","active","21.850","76"
"707","D62","35.53","36.61","1.08","1.078","0.97","D620097__515.9464166242442","2025-01-27 16:18:09.005","2025-01-29 07:44:42.013","active","36.560","76"
"708","D62","13.37","13.89","0.52","0.518","0.47","D620047__999.054475900584","2025-01-27 16:18:23.846","2025-01-29 07:45:14.917","active","13.890","76"
"709","D62","13.42","13.77","0.35","0.348","0.31","D620031__815.8430657571377","2025-01-27 16:19:07.436","2025-01-29 07:45:40.692","active","13.700","76"
"710","D62","13.54","13.92","0.38","0.378","0.34","D620034__478.6663453867914","2025-01-27 16:19:26.356","2025-01-29 07:46:13.117","active","14.000","76"
"711","D62","12.67","12.95","0.28","0.278","0.25","D620025__765.0408044193291","2025-01-27 16:19:48.204","2025-01-29 07:46:49.344","active","14.120","76"
